ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
013014_10_tsv	160.0	936.0	141.0	0.15064102564102563	0.5245726495726496	0.45410628019323673	1.2889730931047736	1.4531548757170172	5.0
127128_6_tsv	121.0	882.0	121.0	0.13718820861678005	0.5816326530612245	0.3954802259887006	1.5224541278276713	1.6244343891402715	8.0
pair21_09_tsv	40.0	292.0	43.0	0.14726027397260275	0.5205479452054794	0.37349397590361444	1.3703000456614445	1.5285714285714285	4.0
045046_13_tsv	52.0	371.0	56.0	0.1509433962264151	0.5067385444743935	0.39814814814814814	1.2208262928530704	1.425414364640884	4.0
051052_8_tsv	87.0	605.0	85.0	0.14049586776859505	0.509090909090909	0.3961038961038961	1.3367789595162398	1.495176848874598	4.0
043044_14_tsv	93.0	663.0	91.0	0.13725490196078433	0.49019607843137253	0.38064516129032255	1.2123397171379082	1.4289772727272727	6.0
057058_7_tsv	86.0	522.0	71.0	0.1360153256704981	0.5134099616858238	0.3493150684931507	1.0257484586596612	1.309090909090909	4.0
069070_9_tsv	99.0	655.0	104.0	0.15877862595419848	0.5511450381679389	0.5073529411764706	1.537852706038151	1.6786786786786787	11.0
127128_11_tsv	130.0	914.0	128.0	0.1400437636761488	0.5437636761487965	0.43455497382198954	1.2460576112357038	1.4440078585461689	7.0
039040_9_tsv	73.0	479.0	67.0	0.13987473903966596	0.4405010438413361	0.32857142857142857	1.2828530022662654	1.4588744588744589	4.0
135136_5_tsv	64.0	373.0	58.0	0.1554959785522788	0.4691689008042895	0.36283185840707965	1.4207403837259565	1.560693641618497	6.0
pair12_05_tsv	19.0	93.0	14.0	0.15053763440860216	0.3655913978494624	0.3	0.8872409357400916	1.25	3.0
099100_7_tsv	70.0	413.0	63.0	0.15254237288135594	0.45278450363196127	0.415929203539823	1.4248318736692425	1.5804878048780489	6.0
009010_15_tsv	59.0	373.0	58.0	0.1554959785522788	0.5040214477211796	0.3826086956521739	1.2025996102934076	1.407216494845361	4.0
027028_16_tsv	88.0	554.0	68.0	0.12274368231046931	0.4675090252707581	0.3597122302158273	1.0274617911901052	1.3178571428571428	4.0
021022_12_tsv	58.0	546.0	77.0	0.14102564102564102	0.5402930402930403	0.3893129770992366	1.355810343438287	1.5	5.0
057058_12_tsv	74.0	454.0	76.0	0.16740088105726872	0.5440528634361234	0.425	1.2290553254021486	1.419607843137255	4.0
pair12_06_tsv	23.0	75.0	7.0	0.09333333333333334	0.2	0.1276595744680851	0.4262286569981449	1.0869565217391304	2.0
027028_11_tsv	99.0	675.0	95.0	0.14074074074074075	0.5214814814814814	0.3780487804878049	1.2823140686886683	1.449438202247191	5.0
pair12_04_tsv	14.0	48.0	3.0	0.0625	0.5208333333333334	0.2727272727272727	1.2987949406953985	3.875	5.0
099100_10_tsv	144.0	1015.0	149.0	0.14679802955665025	0.5714285714285714	0.40860215053763443	1.4370136358761925	1.5433628318584072	7.0
015016_13_tsv	75.0	485.0	72.0	0.14845360824742268	0.5030927835051546	0.4166666666666667	1.2997826566417003	1.4636015325670497	5.0
099100_2_tsv	51.0	308.0	43.0	0.1396103896103896	0.474025974025974	0.32989690721649484	1.3345611903326158	1.5460992907801419	7.0
053054_4_tsv	74.0	445.0	59.0	0.13258426966292136	0.5258426966292135	0.36363636363636365	1.1285379324188551	1.361344537815126	4.0
127128_7_tsv	110.0	704.0	100.0	0.14204545454545456	0.5724431818181818	0.3815028901734104	1.2665080579731438	1.441860465116279	5.0
077078_8_tsv	86.0	626.0	73.0	0.11661341853035144	0.42012779552715657	0.3131868131868132	1.0050871085678377	1.29874213836478	5.0
pair12_02_tsv	22.0	94.0	15.0	0.1595744680851064	0.425531914893617	0.3181818181818182	0.9323484963532154	1.3488372093023255	4.0
019020_13_tsv	80.0	731.0	113.0	0.1545827633378933	0.5389876880984952	0.4491017964071856	1.337798721958231	1.4850746268656716	5.0
141142_4_tsv	75.0	388.0	54.0	0.13917525773195877	0.4536082474226804	0.35454545454545455	1.0859599280781471	1.3465346534653466	4.0
107108_4_tsv	80.0	686.0	109.0	0.1588921282798834	0.5349854227405247	0.4233128834355828	1.271584930665642	1.4456233421750664	5.0
119120_5_tsv	102.0	499.0	68.0	0.13627254509018036	0.45490981963927857	0.36496350364963503	1.1068002436004198	1.360323886639676	5.0
017018_6_tsv	76.0	578.0	82.0	0.14186851211072665	0.5017301038062284	0.3548387096774194	1.2561646835290343	1.429530201342282	5.0
153154_1_tsv	63.0	449.0	65.0	0.1447661469933185	0.5055679287305123	0.36220472440944884	1.2443432099666816	1.4434782608695653	6.0
pair24_16_tsv	51.0	272.0	41.0	0.15073529411764705	0.3786764705882353	0.32967032967032966	1.0436629664179393	1.3307692307692307	3.0
141142_16_tsv	93.0	605.0	80.0	0.1322314049586777	0.4809917355371901	0.3904109589041096	0.9666482209701839	1.289085545722714	4.0
pair21_03_tsv	31.0	201.0	26.0	0.12935323383084577	0.39303482587064675	0.36619718309859156	0.601896116849253	1.2127659574468086	5.0
065066_12_tsv	54.0	381.0	56.0	0.14698162729658792	0.48031496062992124	0.36607142857142855	1.1471014972960003	1.3945945945945946	6.0
039040_8_tsv	57.0	395.0	56.0	0.14177215189873418	0.43291139240506327	0.30578512396694213	1.108891731922002	1.3641025641025641	5.0
075076_16_tsv	51.0	381.0	57.0	0.14960629921259844	0.5118110236220472	0.43	1.4176946209091696	1.53475935828877	5.0
075076_6_tsv	71.0	578.0	91.0	0.157439446366782	0.4809688581314879	0.4014084507042254	1.4860136731596751	1.583050847457627	5.0
047048_1_tsv	50.0	296.0	47.0	0.15878378378378377	0.44256756756756754	0.37	1.2929781872193729	1.4577464788732395	5.0
145146_15_tsv	127.0	674.0	95.0	0.14094955489614244	0.543026706231454	0.39864864864864863	1.2104973971927282	1.4059139784946237	6.0
017018_7_tsv	50.0	345.0	46.0	0.13333333333333333	0.45217391304347826	0.3114754098360656	1.0967382329827113	1.3571428571428572	4.0
119120_14_tsv	87.0	355.0	58.0	0.16338028169014085	0.4619718309859155	0.4065040650406504	0.9362051220454797	1.276243093922652	4.0
041042_4_tsv	62.0	465.0	59.0	0.12688172043010754	0.5096774193548387	0.352	1.4961422832375877	1.602803738317757	7.0
143144_10_tsv	135.0	1098.0	162.0	0.14754098360655737	0.5528233151183971	0.42995169082125606	1.4514300335238288	1.5738831615120275	4.0
047048_15_tsv	68.0	410.0	54.0	0.13170731707317074	0.4926829268292683	0.3220338983050847	1.2164448938358252	1.4120603015075377	5.0
049050_13_tsv	91.0	558.0	76.0	0.13620071684587814	0.4659498207885305	0.3851851851851852	1.2739301425515512	1.4555160142348755	5.0
017018_13_tsv	53.0	422.0	59.0	0.13981042654028436	0.4549763033175355	0.31851851851851853	1.196431018956757	1.3990384615384615	5.0
pair07_08_tsv	14.0	106.0	12.0	0.11320754716981132	0.37735849056603776	0.23404255319148937	0.6098403047164004	1.15	2.0
039040_4_tsv	49.0	358.0	59.0	0.164804469273743	0.4692737430167598	0.3949579831932773	0.8554912202806216	1.2318840579710144	4.0
013014_1_tsv	114.0	737.0	100.0	0.13568521031207598	0.5074626865671642	0.3869047619047619	1.3309891699805159	1.4855643044619422	6.0
067068_8_tsv	78.0	524.0	82.0	0.15648854961832062	0.5095419847328244	0.375	1.208152070412415	1.4242424242424243	4.0
043044_10_tsv	93.0	680.0	100.0	0.14705882352941177	0.5470588235294118	0.39520958083832336	1.3893574913854105	1.52	6.0
077078_3_tsv	74.0	473.0	78.0	0.1649048625792812	0.5179704016913319	0.424	1.1405176196048372	1.388	4.0
019020_9_tsv	91.0	765.0	116.0	0.15163398692810456	0.5477124183006536	0.4311377245508982	1.3499309043964707	1.4950738916256157	7.0
017018_12_tsv	65.0	493.0	80.0	0.16227180527383367	0.49898580121703856	0.38666666666666666	1.2481228430178617	1.434782608695652	4.0
pair21_08_tsv	43.0	288.0	33.0	0.11458333333333333	0.3819444444444444	0.2736842105263158	1.019674721657084	1.3529411764705883	6.0
021022_5_tsv	52.0	554.0	80.0	0.1444043321299639	0.51985559566787	0.37777777777777777	1.355909730900764	1.5	4.0
035036_1_tsv	39.0	245.0	44.0	0.17959183673469387	0.4326530612244898	0.3522727272727273	1.2206060795339617	1.4462809917355373	3.0
pair13_16_tsv	47.0	400.0	48.0	0.12	0.34	0.32142857142857145	1.2343398643116474	1.4310344827586208	4.0
021022_14_tsv	47.0	451.0	84.0	0.18625277161862527	0.4878048780487805	0.45901639344262296	1.4119262802027635	1.5466666666666666	5.0
011012_10_tsv	66.0	672.0	101.0	0.15029761904761904	0.5267857142857143	0.40268456375838924	1.4771862030248353	1.5781710914454277	5.0
127128_10_tsv	132.0	999.0	146.0	0.14614614614614616	0.5975975975975976	0.4810810810810811	1.2917855096157422	1.4623467600700526	4.0
pair04_12_tsv	38.0	268.0	36.0	0.13432835820895522	0.417910447761194	0.3372093023255814	1.2053615896991983	1.4416666666666667	5.0
055056_1_tsv	92.0	455.0	69.0	0.15164835164835164	0.4857142857142857	0.38028169014084506	1.1748746712550795	1.3991769547325104	5.0
pair22_08_tsv	55.0	294.0	46.0	0.1564625850340136	0.41156462585034015	0.3333333333333333	1.5246274664572932	1.6194029850746268	5.0
pair23_06_tsv	33.0	186.0	23.0	0.12365591397849462	0.3655913978494624	0.26153846153846155	1.1665703683649364	1.4078947368421053	3.0
pair10_08_tsv	26.0	196.0	32.0	0.16326530612244897	0.413265306122449	0.323943661971831	1.3052941268748133	1.5119047619047619	3.0
011012_3_tsv	105.0	860.0	124.0	0.14418604651162792	0.5953488372093023	0.539568345323741	1.4953692576323037	1.582463465553236	7.0
109110_5_tsv	60.0	460.0	76.0	0.16521739130434782	0.4608695652173913	0.4198473282442748	1.2565330962444041	1.432900432900433	5.0
135136_15_tsv	46.0	329.0	57.0	0.17325227963525835	0.513677811550152	0.38235294117647056	1.3318631229061235	1.56875	4.0
077078_1_tsv	84.0	601.0	80.0	0.13311148086522462	0.46755407653910147	0.36486486486486486	1.339478079346841	1.490506329113924	5.0
053054_12_tsv	68.0	533.0	62.0	0.11632270168855535	0.46904315196998125	0.34265734265734266	0.8517171964840713	1.2419928825622777	4.0
051052_7_tsv	75.0	517.0	72.0	0.13926499032882012	0.5241779497098646	0.3779527559055118	1.305978253108191	1.4777327935222673	5.0
131132_14_tsv	115.0	541.0	77.0	0.1423290203327172	0.5471349353049908	0.3783783783783784	0.9104015664271445	1.2599388379204892	3.0
pair24_10_tsv	91.0	615.0	77.0	0.12520325203252033	0.42276422764227645	0.34177215189873417	0.9277145780769069	1.2681388012618298	3.0
121122_6_tsv	40.0	218.0	32.0	0.14678899082568808	0.38073394495412843	0.358974358974359	1.2534555162886651	1.4725274725274726	4.0
057058_9_tsv	136.0	782.0	105.0	0.13427109974424553	0.5485933503836317	0.41040462427745666	1.341415323026637	1.4939759036144578	6.0
pair05_06_tsv	29.0	160.0	36.0	0.225	0.43125	0.45901639344262296	1.6782182866612003	1.7837837837837838	4.0
pair11_13_tsv	23.0	99.0	9.0	0.09090909090909091	0.42424242424242425	0.23684210526315788	1.7869930631978608	1.9310344827586208	4.0
011012_8_tsv	91.0	820.0	108.0	0.13170731707317074	0.6121951219512195	0.5	1.540415135116858	1.6229116945107398	5.0
pair21_12_tsv	40.0	280.0	39.0	0.1392857142857143	0.40714285714285714	0.38636363636363635	1.0491821455375923	1.3484848484848484	4.0
pair04_05_tsv	66.0	445.0	60.0	0.1348314606741573	0.4966292134831461	0.38	1.4627778821726591	1.5642201834862386	5.0
017018_3_tsv	46.0	326.0	59.0	0.18098159509202455	0.5276073619631901	0.4166666666666667	1.3603077914707733	1.509090909090909	5.0
049050_16_tsv	85.0	536.0	71.0	0.13246268656716417	0.5466417910447762	0.432	1.2937688844077546	1.4625850340136055	5.0
pair22_12_tsv	39.0	241.0	37.0	0.15352697095435686	0.45643153526970953	0.3170731707317073	1.3237711591881722	1.4862385321100917	4.0
pair08_03_tsv	27.0	120.0	16.0	0.13333333333333333	0.4083333333333333	0.2549019607843137	0.9810204637350266	1.34	4.0
045046_10_tsv	58.0	475.0	73.0	0.15368421052631578	0.5052631578947369	0.3609022556390977	1.460389678566527	1.566820276497696	5.0
025026_10_tsv	60.0	571.0	90.0	0.15761821366024517	0.5253940455341506	0.44029850746268656	1.3385604443261565	1.4935483870967743	4.0
005006_6_tsv	44.0	352.0	55.0	0.15625	0.48295454545454547	0.3877551020408163	1.186866139256713	1.4216216216216215	6.0
pair07_07_tsv	19.0	102.0	15.0	0.14705882352941177	0.2647058823529412	0.2727272727272727	0.7897492536625224	1.236842105263158	2.0
141142_3_tsv	75.0	390.0	65.0	0.16666666666666666	0.4897435897435897	0.42857142857142855	1.4338297650123892	1.5654450261780104	5.0
041042_11_tsv	104.0	765.0	94.0	0.12287581699346405	0.5045751633986928	0.43506493506493504	1.3094855029392423	1.4642857142857142	5.0
pair20_10_tsv	22.0	179.0	26.0	0.1452513966480447	0.41899441340782123	0.36065573770491804	0.8740835709253271	1.247191011235955	3.0
063064_7_tsv	49.0	364.0	55.0	0.1510989010989011	0.4835164835164835	0.3898305084745763	0.9951334244906317	1.2955665024630543	4.0
007008_9_tsv	147.0	806.0	108.0	0.13399503722084366	0.5818858560794045	0.4046242774566474	1.0012019494950555	1.3008298755186722	4.0
011012_11_tsv	75.0	718.0	98.0	0.13649025069637882	0.5779944289693594	0.4642857142857143	1.5147681010740652	1.6097560975609757	6.0
pair24_04_tsv	28.0	180.0	30.0	0.16666666666666666	0.5111111111111111	0.3508771929824561	1.6854845851524276	1.8133333333333332	4.0
pair23_05_tsv	58.0	303.0	43.0	0.1419141914191419	0.38613861386138615	0.34065934065934067	0.9269735651906202	1.270967741935484	3.0
065066_1_tsv	62.0	350.0	36.0	0.10285714285714286	0.44	0.2636363636363636	0.8543085292451356	1.2857142857142858	6.0
055056_2_tsv	93.0	457.0	65.0	0.1422319474835886	0.4726477024070022	0.3469387755102041	0.9245611966434776	1.2672064777327936	3.0
pair17_15_tsv	21.0	137.0	24.0	0.17518248175182483	0.43795620437956206	0.35185185185185186	1.1561738204996193	1.4285714285714286	4.0
pair14_12_tsv	47.0	251.0	31.0	0.12350597609561753	0.47808764940239046	0.2962962962962963	1.2247524879428828	1.4424778761061947	3.0
005006_13_tsv	42.0	264.0	43.0	0.16287878787878787	0.42045454545454547	0.33695652173913043	1.1329744354712612	1.3650793650793651	4.0
153154_6_tsv	79.0	660.0	97.0	0.14696969696969697	0.4803030303030303	0.3485714285714286	1.2190623411975299	1.423529411764706	4.0
pair09_05_tsv	39.0	253.0	36.0	0.1422924901185771	0.3715415019762846	0.3118279569892473	1.0563279033711013	1.3391304347826087	5.0
137138_16_tsv	64.0	429.0	64.0	0.14918414918414918	0.4731934731934732	0.3706896551724138	1.2170182323699057	1.440909090909091	3.0
pair23_01_tsv	38.0	173.0	19.0	0.10982658959537572	0.34104046242774566	0.21052631578947367	1.049886625190374	1.34375	3.0
021022_15_tsv	41.0	347.0	55.0	0.1585014409221902	0.4438040345821326	0.38596491228070173	0.9682595042982249	1.2941176470588236	4.0
135136_2_tsv	37.0	276.0	50.0	0.18115942028985507	0.4311594202898551	0.4044943820224719	1.474694204284178	1.6290322580645162	5.0
067068_5_tsv	38.0	297.0	49.0	0.16498316498316498	0.4444444444444444	0.40425531914893614	1.3581555054814305	1.49645390070922	5.0
pair04_02_tsv	42.0	245.0	38.0	0.15510204081632653	0.46938775510204084	0.36470588235294116	1.046391351368396	1.3360655737704918	5.0
003004_4_tsv	84.0	466.0	63.0	0.1351931330472103	0.4742489270386266	0.3287671232876712	1.1077914177827872	1.3601694915254237	4.0
pair18_14_tsv	20.0	143.0	16.0	0.11188811188811189	0.4405594405594406	0.3090909090909091	1.1108074797417338	1.4107142857142858	4.0
021022_2_tsv	43.0	391.0	66.0	0.16879795396419436	0.4859335038363171	0.3805309734513274	1.3821663937519044	1.5132275132275133	5.0
pair09_09_tsv	52.0	297.0	42.0	0.1414141414141414	0.4074074074074074	0.31868131868131866	1.1998691993160615	1.4104477611940298	4.0
pair08_12_tsv	32.0	205.0	23.0	0.11219512195121951	0.35121951219512193	0.24358974358974358	0.9571656385340861	1.2826086956521738	3.0
053054_15_tsv	87.0	507.0	71.0	0.14003944773175542	0.514792899408284	0.38848920863309355	1.2406903293606408	1.4318181818181819	6.0
025026_4_tsv	63.0	702.0	103.0	0.1467236467236467	0.50997150997151	0.46153846153846156	1.1625333403782545	1.3865979381443299	4.0
053054_8_tsv	61.0	404.0	56.0	0.13861386138613863	0.47277227722772275	0.371900826446281	1.2577878899834012	1.4438502673796791	4.0
153154_8_tsv	78.0	561.0	80.0	0.14260249554367202	0.49910873440285203	0.375	1.1290476955348865	1.3661016949152542	5.0
pair13_12_tsv	37.0	281.0	37.0	0.13167259786476868	0.35231316725978645	0.28125	1.1375093462882055	1.3865546218487395	4.0
027028_8_tsv	103.0	743.0	108.0	0.14535666218034993	0.5168236877523553	0.44666666666666666	1.1714554057704638	1.3816425120772946	5.0
107108_5_tsv	99.0	803.0	106.0	0.1320049813200498	0.5653798256537983	0.37640449438202245	1.24010793194031	1.4272517321016167	5.0
pair22_01_tsv	21.0	105.0	14.0	0.13333333333333333	0.45714285714285713	0.27906976744186046	1.7717402066315122	1.9487179487179487	4.0
145146_1_tsv	168.0	1040.0	132.0	0.12692307692307692	0.573076923076923	0.43820224719101125	1.2572208592244274	1.4347107438016529	5.0
077078_9_tsv	82.0	602.0	85.0	0.14119601328903655	0.4833887043189369	0.40131578947368424	1.0194798182566673	1.306501547987616	4.0
pair18_04_tsv	28.0	174.0	30.0	0.1724137931034483	0.39655172413793105	0.3064516129032258	1.6997305168940144	1.8461538461538463	6.0
011012_5_tsv	72.0	611.0	91.0	0.14893617021276595	0.513911620294599	0.47761194029850745	1.3210181623401216	1.492354740061162	9.0
075076_9_tsv	82.0	502.0	82.0	0.16334661354581673	0.5318725099601593	0.4715447154471545	1.2768869523342463	1.460144927536232	4.0
065066_2_tsv	45.0	197.0	32.0	0.16243654822335024	0.4010152284263959	0.36619718309859156	1.305291288457288	1.4943820224719102	4.0
045046_1_tsv	44.0	400.0	50.0	0.125	0.4925	0.3364485981308411	1.394867745533454	1.5310734463276836	4.0
pair22_16_tsv	35.0	234.0	34.0	0.1452991452991453	0.4358974358974359	0.2876712328767123	1.5873549162887906	1.6568627450980393	5.0
013014_4_tsv	117.0	698.0	98.0	0.14040114613180515	0.5429799426934098	0.34574468085106386	1.3222469795402931	1.4858757062146892	8.0
127128_9_tsv	123.0	843.0	132.0	0.15658362989323843	0.534994068801898	0.4696132596685083	1.2898285005225398	1.471698113207547	4.0
003004_9_tsv	116.0	670.0	104.0	0.15522388059701492	0.5358208955223881	0.43037974683544306	1.3260690030452982	1.4783783783783784	5.0
pair07_10_tsv	18.0	117.0	15.0	0.1282051282051282	0.24786324786324787	0.24528301886792453	1.112122460026591	1.5405405405405406	4.0
pair21_15_tsv	28.0	186.0	24.0	0.12903225806451613	0.3763440860215054	0.273972602739726	1.0191467214615653	1.3157894736842106	3.0
075076_7_tsv	53.0	378.0	64.0	0.1693121693121693	0.4973544973544973	0.46078431372549017	1.517870704416687	1.6304347826086956	5.0
009010_16_tsv	102.0	624.0	83.0	0.1330128205128205	0.5224358974358975	0.3741935483870968	1.1180374781630893	1.3565217391304347	4.0
063064_16_tsv	57.0	422.0	59.0	0.13981042654028436	0.4834123222748815	0.3524590163934426	1.3024847885452973	1.476923076923077	4.0
pair21_06_tsv	50.0	366.0	52.0	0.14207650273224043	0.453551912568306	0.4148936170212766	1.0704023580382234	1.3492063492063493	6.0
043044_11_tsv	78.0	494.0	71.0	0.1437246963562753	0.4939271255060729	0.3893129770992366	1.4536318541668125	1.5593220338983051	5.0
069070_15_tsv	54.0	321.0	60.0	0.18691588785046728	0.5794392523364486	0.5609756097560976	1.8198259516956201	1.868421052631579	6.0
013014_11_tsv	138.0	769.0	109.0	0.14174252275682706	0.5214564369310793	0.3526570048309179	1.1272937583073788	1.3608490566037736	4.0
017018_1_tsv	48.0	345.0	60.0	0.17391304347826086	0.4579710144927536	0.38016528925619836	1.3188201667973294	1.4797687861271676	4.0
005006_16_tsv	46.0	359.0	61.0	0.16991643454038996	0.5125348189415042	0.4095238095238095	1.2971854700274568	1.4619289340101522	4.0
pair20_11_tsv	23.0	184.0	31.0	0.16847826086956522	0.32608695652173914	0.34328358208955223	1.3000410938781766	1.52	6.0
049050_2_tsv	80.0	462.0	73.0	0.15800865800865802	0.5497835497835498	0.4462809917355372	1.3062006217928928	1.4661354581673307	6.0
063064_1_tsv	43.0	340.0	55.0	0.16176470588235295	0.4823529411764706	0.39603960396039606	1.2375249606470644	1.4534883720930232	7.0
pair22_07_tsv	43.0	208.0	30.0	0.14423076923076922	0.4375	0.3424657534246575	1.5784811693931582	1.6506024096385543	5.0
145146_5_tsv	99.0	513.0	65.0	0.1267056530214425	0.49902534113060426	0.39416058394160586	1.0428490701120248	1.3416370106761566	5.0
135136_1_tsv	67.0	404.0	69.0	0.1707920792079208	0.5420792079207921	0.494949494949495	1.3474302063819046	1.5022831050228311	5.0
153154_10_tsv	105.0	774.0	89.0	0.11498708010335917	0.4715762273901809	0.3539325842696629	1.0405582285483852	1.316546762589928	4.0
081082_12_tsv	47.0	291.0	50.0	0.1718213058419244	0.5051546391752577	0.35106382978723405	1.4135945299865569	1.5571428571428572	4.0
141142_12_tsv	64.0	428.0	52.0	0.12149532710280374	0.5070093457943925	0.33620689655172414	1.080619105975755	1.356164383561644	6.0
039040_5_tsv	55.0	375.0	54.0	0.144	0.44	0.3360655737704918	1.1306148131328801	1.374331550802139	4.0
019020_4_tsv	80.0	612.0	79.0	0.12908496732026145	0.4738562091503268	0.30864197530864196	1.1413323785680038	1.3754152823920265	6.0
013014_9_tsv	151.0	832.0	121.0	0.14543269230769232	0.5276442307692307	0.40512820512820513	1.4915905867129662	1.588785046728972	6.0
119120_9_tsv	91.0	524.0	78.0	0.14885496183206107	0.45610687022900764	0.40131578947368424	0.848729675070619	1.250909090909091	7.0
097098_3_tsv	65.0	418.0	51.0	0.12200956937799043	0.43301435406698563	0.32786885245901637	1.0964179573077673	1.3578947368421053	3.0
041042_2_tsv	64.0	444.0	76.0	0.17117117117117117	0.4572072072072072	0.41732283464566927	1.3956335615994067	1.5384615384615385	7.0
137138_12_tsv	74.0	508.0	82.0	0.16141732283464566	0.5098425196850394	0.45454545454545453	1.2906813936047787	1.4574468085106382	4.0
141142_2_tsv	73.0	435.0	68.0	0.15632183908045977	0.4574712643678161	0.4180327868852459	1.2529813855018952	1.4439461883408071	4.0
pair21_14_tsv	29.0	218.0	26.0	0.11926605504587157	0.3761467889908257	0.27710843373493976	0.9336464807393283	1.2954545454545454	3.0
097098_8_tsv	117.0	769.0	95.0	0.1235370611183355	0.5253576072821846	0.315	1.24593024385255	1.4304461942257218	4.0
pair05_04_tsv	40.0	178.0	22.0	0.12359550561797752	0.43258426966292135	0.2692307692307692	0.8440047878358825	1.2298850574712643	3.0
057058_14_tsv	89.0	480.0	89.0	0.18541666666666667	0.5	0.472	1.5360453381007342	1.6502057613168724	7.0
017018_10_tsv	63.0	574.0	86.0	0.14982578397212543	0.5418118466898955	0.3790849673202614	1.1364385228704617	1.3753943217665616	4.0
053054_2_tsv	81.0	507.0	76.0	0.14990138067061143	0.5029585798816568	0.39849624060150374	1.1490170332974583	1.3843416370106763	5.0
003004_13_tsv	70.0	368.0	55.0	0.14945652173913043	0.5027173913043478	0.36363636363636365	1.5575367564912441	1.6331360946745561	6.0
063064_11_tsv	57.0	421.0	73.0	0.17339667458432304	0.49643705463182897	0.44537815126050423	1.4141663421389155	1.5345622119815667	5.0
007008_7_tsv	81.0	504.0	57.0	0.1130952380952381	0.4781746031746032	0.32413793103448274	0.6353853525554944	1.1505376344086022	3.0
057058_8_tsv	86.0	474.0	67.0	0.14135021097046413	0.5337552742616034	0.34558823529411764	1.3373249971787153	1.4979253112033195	6.0
035036_13_tsv	53.0	347.0	48.0	0.138328530259366	0.4956772334293948	0.32	1.2448401092319639	1.4764705882352942	3.0
pair20_01_tsv	20.0	161.0	21.0	0.13043478260869565	0.4472049689440994	0.32075471698113206	1.1634799925357402	1.4848484848484849	6.0
pair20_14_tsv	26.0	226.0	32.0	0.1415929203539823	0.4469026548672566	0.30120481927710846	1.1042007713477315	1.4141414141414141	5.0
067068_2_tsv	44.0	334.0	54.0	0.16167664670658682	0.44610778443113774	0.3394495412844037	1.1564522801846968	1.406060606060606	4.0
047048_13_tsv	84.0	590.0	83.0	0.14067796610169492	0.5084745762711864	0.4297520661157025	1.465999289638127	1.5796178343949046	8.0
037038_12_tsv	44.0	264.0	39.0	0.14772727272727273	0.44696969696969696	0.3258426966292135	1.2887500013607176	1.462809917355372	5.0
051052_5_tsv	83.0	543.0	85.0	0.15653775322283608	0.5119705340699816	0.4	1.2543619906526682	1.4379310344827587	4.0
045046_11_tsv	52.0	427.0	63.0	0.14754098360655737	0.48243559718969553	0.368	1.3848625779378856	1.5515463917525774	9.0
123124_14_tsv	65.0	307.0	41.0	0.13355048859934854	0.41368078175895767	0.2905982905982906	1.0031629515171714	1.3006993006993006	4.0
081082_11_tsv	72.0	381.0	50.0	0.13123359580052493	0.4356955380577428	0.3238095238095238	1.134164669260961	1.3815028901734103	3.0
097098_12_tsv	68.0	445.0	62.0	0.1393258426966292	0.42921348314606744	0.30714285714285716	1.2291433392774636	1.4236453201970443	4.0
pair11_06_tsv	66.0	410.0	47.0	0.11463414634146342	0.4585365853658537	0.3135593220338983	0.99351290242217	1.3080568720379147	3.0
011012_4_tsv	91.0	784.0	117.0	0.14923469387755103	0.5586734693877551	0.46808510638297873	1.4778878622965177	1.574766355140187	7.0
pair12_01_tsv	16.0	59.0	9.0	0.15254237288135594	0.4067796610169492	0.25925925925925924	1.173030669557363	1.4074074074074074	3.0
pair10_06_tsv	34.0	230.0	38.0	0.16521739130434782	0.41304347826086957	0.2972972972972973	1.2432881595097216	1.4807692307692308	3.0
025026_9_tsv	43.0	421.0	65.0	0.1543942992874109	0.4346793349168646	0.36363636363636365	1.3819089560259465	1.54	4.0
099100_6_tsv	95.0	644.0	101.0	0.15683229813664595	0.5388198757763976	0.4489795918367347	1.2920982275694353	1.4722222222222223	8.0
pair07_01_tsv	13.0	87.0	15.0	0.1724137931034483	0.4482758620689655	0.38235294117647056	0.9758093916752739	1.375	3.0
063064_4_tsv	54.0	313.0	45.0	0.14376996805111822	0.5079872204472844	0.39361702127659576	1.3934410351405684	1.5629139072847682	6.0
141142_1_tsv	67.0	406.0	60.0	0.1477832512315271	0.5073891625615764	0.41509433962264153	1.2969368740190395	1.4603960396039604	6.0
pair23_14_tsv	37.0	141.0	17.0	0.12056737588652482	0.28368794326241137	0.3333333333333333	1.4339565749029513	1.6415094339622642	6.0
pair20_13_tsv	25.0	167.0	21.0	0.12574850299401197	0.31137724550898205	0.22972972972972974	0.6981245731396178	1.1884057971014492	2.0
019020_11_tsv	62.0	573.0	107.0	0.18673647469458987	0.5427574171029669	0.4696969696969697	1.5805178140411213	1.6531986531986531	8.0
015016_4_tsv	102.0	616.0	90.0	0.1461038961038961	0.5957792207792207	0.45925925925925926	1.336952873802484	1.4969879518072289	4.0
pair24_06_tsv	32.0	237.0	29.0	0.12236286919831224	0.34177215189873417	0.3116883116883117	0.7219280948873623	1.2	2.0
027028_13_tsv	67.0	461.0	69.0	0.14967462039045554	0.4880694143167028	0.423728813559322	1.314221308237898	1.4652173913043478	5.0
027028_15_tsv	63.0	388.0	54.0	0.13917525773195877	0.4175257731958763	0.36885245901639346	1.088078974201568	1.351063829787234	5.0
